tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.44E+02,neutral,0.6824,,,Southwest,,thirty_lives,,0,@SouthwestAir I've been a fan of imagine dragons since 2012 and they're my fave band and #DestinationDragons is during my bday can I get tix,,2/19/2015 7:17,ʞᴚoʎ   ʍǝu,Eastern Time (US & Canada)
5.45E+02,neutral,0.7039,,0,Southwest,,jlittle100,,0,@SouthwestAir Please bring back RDU to FLL direct route!  I noticed it is missing starting in Late Flight August!  The flights are always packed!,,2/19/2015 7:11,,
5.46E+02,positive,0.7005,,0,Southwest,,brycezapped,,0,@SouthwestAir we're here at MCO. Thanks.,,2/19/2015 6:15,,
5.47E+02,neutral,0.3624,,0,Southwest,,tarunsehgal1986,,0,@SouthwestAir hilarious flight attendants on Vegas to Detroit tonight http://t.co/nw7vx7DGMF,,2/18/2015 22:23,,
5.48E+02,neutral,0.7218,,0,Southwest,,podunculus,,0,@SouthwestAir any chance I can get tix for @VelourLive @Imaginedragons? I have been tweeting since January 26 about it #DestinationDragons,,2/18/2015 20:36,,
5.49E+02,negative,0.702,Late Flight,0.702,Southwest,,aryehmon,,0,@SouthwestAir sat on a plane for 2+ hrs on 2/15! Then we finally took off.. :(,,2/18/2015 18:41,,
5.50E+02,neutral,0.6518,,,Southwest,,bsrubin,,0,"@SouthwestAir Looks like 'On February 19, 2015, we will open our schedule for sale through October 30, 2015' - know what time that will be?",,2/18/2015 17:47,"Boston, MA",Eastern Time (US & Canada)
5.51E+02,negative,0.7033,Customer Service Issue,0.7033,Southwest,,Galanthusn,,0,"@SouthwestAir could care more about their customer, if there is a reasonable request :(",,2/18/2015 17:28,,
5.52E+02,neutral,0.6879,,0,Southwest,,ericcox122685,,0,@SouthwestAir I will be writing in about the service via email. My company also transports well over 100 clients monthly via SW.,,2/18/2015 16:22,,Central Time (US & Canada)
5.53E+02,negative,0.697,Bad Flight,0.697,Southwest,,DcRealityPunch,,0,"@SouthwestAir My flight was 952, leaving las vegas at 5:40pm, arriving at CHI-MID at 11:00 pm.",,2/18/2015 15:51,,Hawaii
5.54E+02,positive,0.6867,,,Southwest,,dalyrt5,,0,"@SouthwestAir @Imaginedragons @beatsmusic well timed tweet, just boarded and will be listening on my way home!",,2/18/2015 14:48,"Nashville, TN",Arizona
5.55E+02,negative,0.709,Bad Flight,0.3641,Southwest,,anne_laflamme,,0,"@SouthwestAir alas, it was pretty full so we had to entertain ourselves with witty repartee ...",,2/18/2015 14:21,,Pacific Time (US & Canada)
5.56E+02,negative,0.6463,Can't Tell,0.3316,Southwest,,natedlee,,0,@SouthwestAir TSA Pre isn't showing up on my boarding passes and I've followed all of the steps. Please help.,,2/18/2015 12:55,D.C. Metro Area,Eastern Time (US & Canada)
5.57E+02,neutral,0.6399,,,Southwest,,ejdicki,,0,@SouthwestAir 8FKQW is the conf #. Thanks for the reply,,2/18/2015 11:41,"Dallas, TX",Central Time (US & Canada)
5.58E+02,neutral,0.3353,,0,Southwest,,VegasRenegade,,1,@SouthwestAir All Flights lead to VEGAS BABY!,,2/18/2015 8:59,The Wild Blue Yonder,Atlantic Time (Canada)
5.59E+02,positive,0.6573,,,Southwest,,ChrisWinn211,,0,@SouthwestAir Thank you!,,2/18/2015 6:48,"Worcester, MA ",Eastern Time (US & Canada)
5.60E+02,neutral,0.3727,,0,Southwest,,kd35ftw1,,0,@SouthwestAir Not possible to carry-on and put in a closet/overhead? Had success doing that with other airlines. Thanks,,2/18/2015 5:21,,
5.61E+02,positive,0.3356,,0,Southwest,,CourtSnod,,0,@SouthwestAir de-icing is important!,,2/18/2015 4:44,Tennessee Original,Central Time (US & Canada)
5.62E+02,neutral,0.7023,,,Southwest,,oldrelic007,,0,@SouthwestAir any delays today @CAKairport to Orlando?,,2/18/2015 4:29,,America/New_York
5.63E+02,positive,0.3634,,0,Southwest,,icehousepenguin,,0,@SouthwestAir hot stewardess flipped me off,,2/17/2015 20:39,"Roseville, California",
5.64E+02,negative,0.6948,Can't Tell,0.3522,Southwest,,joycarmody,,0,@SouthwestAir not very helpful trying to get out of Nashville.Should waive change fee for 2/18.,,2/17/2015 18:01,Tampa,
5.65E+02,negative,0.6224,Customer Service Issue,0.6224,Southwest,,scottglass70,,0,"@SouthwestAir no, thanks. I think we have it straight!",,2/17/2015 15:49,"Midlothian, Virginia",
5.66E+02,negative,0.6693,Flight Booking Problems,0.3496,Southwest,,ursonate,,0,"@SouthwestAir bos to msp, msp to aus, aus to bos. Site doesn't seem to display fields for the middle trip when I add the 3rd.",,2/17/2015 15:38,"boston, ma",Eastern Time (US & Canada)
5.67E+02,positive,0.3474,,0,Southwest,,Its_Afton,,0,@SouthwestAir No worries at all!!! I would rather be safe on the ground than take any chances. Yes! Tomorrow AM if BNA reopens ☺️,,2/17/2015 14:18,"Nashville, TN",Eastern Time (US & Canada)
5.68E+02,negative,0.9277,Customer Service Issue,0.4821,Southwest,negative,scatignani,"Cancelled Flight
Customer Service Issue",0,@SouthwestAir I never got a Cancelled Flightlation text from this morning either #bushleague or a number to call #weakservice,,2/17/2015 13:39,Nashville Tennessee,Eastern Time (US & Canada)
5.69E+02,neutral,0.6277,,,Southwest,,elianak27,,1,@SouthwestAir employees spreading a bit of #MardiGras cheer at 7:30 this morning in Atlanta  #NFTYConvention http://t.co/ttbtY89Ilo,,2/17/2015 12:30,,
5.70E+02,negative,0.6716,Cancelled Flight,0.6716,Southwest,,OnyxMediagroup1,,0,@SouthwestAir my flight was Cancelled Flightled Monday.  Just looking to Cancelled Flight and credit my card.  That's all.,,2/17/2015 12:24,USA,Eastern Time (US & Canada)
5.71E+02,negative,0.3883,Can't Tell,0.3883,Southwest,,leahennessy,,0,@SouthwestAir please PM me the number where I can lodge formal complaints. Thx,,2/17/2015 11:24,"Cambridge, MA",
5.72E+02,neutral,0.6689,,,Southwest,,fleur_de_chic,,0,"@SouthwestAir just did, thank you",,2/17/2015 11:18,212 by way of the 504.,
5.73E+02,neutral,0.6662,,0,Southwest,,maitlande,,0,@SouthwestAir I absolutely will. Where can I send it?,,2/17/2015 10:36,"Boston, MA",Eastern Time (US & Canada)
5.74E+02,negative,0.6439,Customer Service Issue,0.6439,Southwest,,dallendoug,,0,"@SouthwestAir the person I talked to couldn't do anything not normally available online other than the ""no charge"" part.",,2/17/2015 10:28,Washington DC,
5.75E+02,negative,0.9594,Customer Service Issue,0.9594,Southwest,negative,bdhatch1,Customer Service Issue,0,@SouthwestAir please send me a number to call to talk to a person and not be put on hold,,2/17/2015 10:24,,Eastern Time (US & Canada)
5.76E+02,neutral,0.6785,,,Southwest,,challemann,,0,"@SouthwestAir Got it, thanks. Any insight into what will happen tomorrow?",,2/17/2015 9:08,New York,Eastern Time (US & Canada)
5.77E+02,positive,0.6834,,,Southwest,,christooma,,0,@SouthwestAir finally!,,2/17/2015 8:31,"Nashville, TN",Central Time (US & Canada)
5.78E+02,neutral,0.9633,,0,Southwest,neutral,RachFee,,0,@southwestair - kind of early but any idea when dates through the first week of sept will come available?,,2/17/2015 8:11,"London, Ontario, Canada",Central Time (US & Canada)
5.79E+02,positive,0.6469,,,Delta,,jaxbra,,0,"@JetBlue Yesterday on my way from EWR to FLL just after take-off. :)
#wheelsup #JetBlueSoFly http://t.co/9xkiy0Kq2j",,2/24/2015 11:48,"east brunswick, nj",Atlantic Time (Canada)
5.80E+02,neutral,0.6472,,0,Delta,,culinarymindz,,0,"@JetBlue update on Flight 462 would be appreciated when you have time, thanks",,2/24/2015 11:31,,
5.81E+02,negative,0.6913,Flight Attendant Complaints,0.3499,Delta,,chuck_martin,,0,@JetBlue ’s Marty St. George really has zero clue. How does he still have a job? #nobaggagefees http://t.co/tjDzaMHPEw,,2/24/2015 11:01,SF Bay Area,Pacific Time (US & Canada)
5.82E+02,negative,0.6521,Lost Luggage,0.6521,Delta,,djcheros,,0,@JetBlue DONT LOSE MY LUGGAGE!!!,,2/23/2015 19:15,"Portland, Maine",Eastern Time (US & Canada)
5.83E+02,negative,0.3523,Can't Tell,0.3523,Delta,,borywrites,,0,See what you started now @nytimes RT @JetBlue: Our fleet's on fleek. http://t.co/atd2Sm8HF4,,2/23/2015 18:08,The Bronx || Inwood,Eastern Time (US & Canada)
5.84E+02,negative,0.6751,Can't Tell,0.6751,Delta,,rabonour,,0,"Social agencies, this is why we can't have nice things. @JetBlue: Our fleet's on fleek. http://t.co/QRxz0bGbtq",,2/23/2015 15:26,"Brooklyn, NY",Eastern Time (US & Canada)
5.85E+02,negative,0.3598,Can't Tell,0.3598,Delta,,KvnLawrence11,,0,“@JetBlue: Our fleet's on fleek. http://t.co/7iM9rHIvyR” Plz stop,,2/23/2015 15:11,Connecticut,Central Time (US & Canada)
5.86E+02,neutral,0.6909,,,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/fW3cy8HGdJ,,2/23/2015 13:50,UK,Sydney
5.87E+02,negative,0.3707,Customer Service Issue,0.3707,Delta,,BKWIL,,0,@JetBlue received a voucher but if you want to improve relations be up front with passengers.,,2/23/2015 13:48,"Brooklyn, NY",Eastern Time (US & Canada)
5.88E+02,neutral,0.3488,,0,Delta,,Alovepoet,,0,“@JetBlue: Our fleet's on fleek. http://t.co/pr3OeBC2N2” lol wut?,,2/23/2015 12:45,CA/NJ,Pacific Time (US & Canada)
5.89E+02,negative,0.6503,Can't Tell,0.6503,Delta,,GRIFFthePIFF,,0,This shits gotta stop RT @JetBlue: Our fleet's on fleek. http://t.co/PEQ90pqMpp,,2/23/2015 11:55,"Poughkeepsie,NY-Manayunk,PA",Quito
5.90E+02,positive,0.383,,0,Delta,,CantBeJohn,,0,Power Moves RT @JetBlue: Our fleet's on fleek. http://t.co/t9s68korSN,,2/23/2015 11:51,,Eastern Time (US & Canada)
5.91E+02,positive,0.7124,,,Delta,,JsLife23,,0,@JetBlue toss this ticket...it's great PR and I'm sure every college student following me will be willing to rock out wit too 👀👀,,2/23/2015 11:16,,
5.92E+02,neutral,0.6338,,,Delta,,BizTravelerNA,,0,❤️❤️❤️“@JetBlue: Our fleet's on fleek. http://t.co/UHUmAskLdv”,,2/23/2015 10:47,,Eastern Time (US & Canada)
5.93E+02,neutral,0.6462,,,Delta,,MOJOxJOJO69,,0,“@JetBlue: Our fleet's on fleek. http://t.co/mFSsh2UHUe” LMFAO!!!!!!!!!!,,2/23/2015 10:27,,Pacific Time (US & Canada)
5.94E+02,negative,0.7102,Can't Tell,0.7102,Delta,,DEdzJr,,0,Why? 😒 RT @JetBlue Our fleet's on fleek. http://t.co/I7Ut2ZvHCO,,2/23/2015 10:23,KCMO - University of Missouri ,Central Time (US & Canada)
5.95E+02,negative,0.3477,Bad Flight,0.3477,Delta,,GoBobbo,,0,nope. RT @JetBlue: Our fleet's on fleek. http://t.co/9SHhTvIOTI,,2/23/2015 10:20,Pittsburgh — now & forever,Central Time (US & Canada)
5.96E+02,neutral,0.6486,,,Delta,,stim8rinme,,0,@JetBlue Thanks.,,2/23/2015 8:43,"Auburn, ME",
5.97E+02,neutral,0.6836,,0,Delta,,jabeblanchard,,0,"@JetBlue sorry, should have specified I meant ground traffic trying to get into the terminal","[40.64682076, -73.7823236]",2/22/2015 20:19,Right Coast,Eastern Time (US & Canada)
5.98E+02,positive,0.6407,,,Delta,,jennielin,,0,"@JetBlue aha, ok. Thanks! Was worried there might not be a seat at all :) Will do it at the airport tomorrow then!",,2/22/2015 16:46,"San Francisco, CA",Pacific Time (US & Canada)
5.99E+02,negative,0.6102,Late Flight,0.6102,Delta,,cwolicki,,0,@JetBlue thanks for the update. 'Preciate it. Hope it gets here. Been delayed 2 days getting back,,2/22/2015 15:50,Boston,Eastern Time (US & Canada)
6.00E+02,positive,0.3715,,0,Delta,,rambinasaurus,,0,@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.,,2/22/2015 14:50,,Atlantic Time (Canada)
6.01E+02,neutral,0.6427,,,Delta,,ChrisDonahoe,,0,@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;),,2/22/2015 14:02,"Washington, D.C.",Quito
6.02E+02,negative,0.6728,Customer Service Issue,0.6728,Delta,,KevinDwan,,0,@JetBlue just a very rude rep while trying to book family vacation using trvl credit. on phone w/ new rep now who is being very helpful,,2/22/2015 8:25,,
6.03E+02,negative,0.3485,Customer Service Issue,0.3485,Delta,,calvinsavanna,,0,@JetBlue I'm also a mosaic customer and fly jet blue ALOT....,,2/22/2015 8:00,"Naples, FL, Boston, MA",
6.04E+02,negative,0.6935,Can't Tell,0.3586,Delta,,BannMen,,0,@JetBlue we need an ETA please,,2/22/2015 5:52,,Quito
6.05E+02,negative,0.3723,Late Flight,0.3723,Delta,,skydivingblond,,0,"@JetBlue  thanks for response! Crew has been VERY patient with us, but they are also frustrated. Wouldn't be so bad but airport is closed!",,2/21/2015 19:51,new york,
6.06E+02,neutral,0.3711,,0,Delta,,zarrylarou,,0,@JetBlue Tomorrow wouldn’t have been soon enough! Thank you for the info!,,2/21/2015 17:20,NY,Eastern Time (US & Canada)
6.07E+02,positive,0.693,,,Delta,,ejhart6,,0,"@JetBlue Thanks. Still booked our trip 3/13-17 LB to SLC to see grand kids.  Just very frustrating. Tried app, web, etc. Still love u guys!",,2/21/2015 11:55,"Fullerton, CA",
6.08E+02,negative,0.3898,Can't Tell,0.3898,Delta,,benjaminokeefe,,0,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore,,2/21/2015 5:29,,Eastern Time (US & Canada)
6.09E+02,positive,0.6394,,,Delta,,mutantgatto,,0,@JetBlue word thanks,,2/21/2015 3:08,ravioli,Eastern Time (US & Canada)
6.10E+02,negative,0.674,Late Flight,0.674,Delta,,chelseylamwatt,,0,"@JetBlue It's not ideal, but it's okay. Better Late Flight than never! :)",,2/21/2015 1:31,"New York, NY | Orlando, FL",Eastern Time (US & Canada)
6.11E+02,neutral,0.3602,,0,Delta,,jmoalmawali,,0,@JetBlue thanks anyways @SouthwestAir has my back! Awesome rate &amp; amazing customer service #nomoreaggravation,,2/20/2015 21:32,Boston,
6.12E+02,neutral,0.3363,,0,Delta,,KoolieAshSays,,0,@JetBlue oh. Makes sense. My bad.,"[40.88529232, -73.856635]",2/20/2015 20:41,"ÜT: 17.9889591,-76.7712636",Pacific Time (US & Canada)
6.13E+02,positive,0.7263,,,Delta,,TumbaSherman,,0,@JetBlue thanks! I'll do it.,,2/20/2015 20:00,Ft. Lauderdale,Eastern Time (US & Canada)
6.14E+02,negative,0.3537,Late Flight,0.3537,Delta,,TraveLifeLove,,0,Made it to #Costa #Rica and back @JetBlue Missing it already!  #Pura #Vida!,,2/20/2015 18:21,The World,Eastern Time (US & Canada)
6.15E+02,positive,0.632,,0,Delta,,innovatefitnow,,0,@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter,,2/20/2015 18:07,,
6.16E+02,neutral,0.7088,,,Delta,,Rowe0neTen,,0,@JetBlue y'all got prices for the low??,,2/20/2015 14:51,South jamaica.. Queens,Pacific Time (US & Canada)
6.17E+02,positive,0.7153,,,Delta,,GuidanceGirlEm,,0,@JetBlue he loved the #natural #beefjerky snacks😉,,2/20/2015 13:42,"New York, New York",Central Time (US & Canada)
6.18E+02,neutral,0.6332,,,Delta,,heykaradoyle,,0,@JetBlue you know it!!,,2/20/2015 12:55,New York-Florida,Eastern Time (US & Canada)
6.19E+02,neutral,0.6411,,0,Delta,,moneyries,,0,@JetBlue dang. Pandora? Does it look like it may get pushed back more or is this likely it?,,2/20/2015 12:00,"Brooklyn, NY",Eastern Time (US & Canada)
6.20E+02,negative,0.7018,Late Flight,0.7018,Delta,,islandershf,,0,@JetBlue what is the reason for the delay,,2/20/2015 11:23,,Eastern Time (US & Canada)
6.21E+02,neutral,0.6295,,,Delta,,SMHillman,,0,@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,,2/20/2015 11:12,"New York, NY",Eastern Time (US & Canada)
6.22E+02,neutral,0.6387,,,Delta,,JetBlueNews,,0,@JetBlue Airways Hits New 12-Month High at $17.58 (JBLU) - WKRB News http://t.co/XvBjCzlMDA,,2/20/2015 2:05,USA,Sydney
6.23E+02,negative,0.6242,Cancelled Flight,0.6242,Delta,,paupaucda,,0,@JetBlue it's ok. Things happen. Just very frustrated when you have to change your schedule. See you tomorrow for a new rescheduled flight.,,2/19/2015 23:50,,Pacific Time (US & Canada)
6.24E+02,negative,0.373,Bad Flight,0.373,Delta,,mdrachler33,,1,@JetBlue why do you have every channel but @ABCNetwork How are @kgonzales89 and I supposed to watch Scandal? But free FlyFi is sweet!,,2/19/2015 20:22,,
6.25E+02,neutral,0.7245,,0,Delta,,dcooode,,0,@JetBlue Flight I want to book was $320 one day; went to purchase next day &amp; price doubled to $737. Inquiring on chance it may go down?,,2/19/2015 15:33,,
6.26E+02,positive,0.3373,,0,Delta,,MikewDickman,,0,@JetBlue Crisis averted! Flight #69 from BOS to FLL is boarding. Let's hope the new pilots aren't Clarence Oveur and Roger Murdock. :-),,2/19/2015 12:35,South Florida,
6.27E+02,negative,0.6201,Can't Tell,0.6201,Delta,,ZKatcher,,0,@JetBlue i am here - what is your resolution?,"[0.0, 0.0]",2/19/2015 7:43,"Washington, DC",Eastern Time (US & Canada)
6.28E+02,neutral,0.6645,,,Delta,,klorbe,,0,@JetBlue  I would go back to Aruba. I flew out of JFK. #bestplanesever #bestflightever,,2/19/2015 6:12,,
6.29E+02,positive,0.6999,,,Delta,,itzryyo,,0,"@JetBlue btw, her name was Samantha and she won over everyone on the flight","[0.0, 0.0]",2/18/2015 18:50,,Eastern Time (US & Canada)
6.30E+02,positive,0.7052,,,Delta,,JunkyardFiegs,,0,"@JetBlue if I tell you I like that @warriors pick, will that get me that bump to first class? :)",,2/18/2015 16:28,,Central Time (US & Canada)
6.31E+02,neutral,0.3592,,0,Delta,,Bink_V,,0,@JetBlue I'd go to Australia to enjoy the land down under! Always been on my bucket list! #FlyingItForward,,2/18/2015 15:30,"Washingon, DC",Eastern Time (US & Canada)
6.32E+02,neutral,0.6865,,,Delta,,selirodz,,0,@JetBlue do you sell open tickets? I have a sick relative and may have to travel at a moments notice. Sad but true.,,2/18/2015 14:44,"South Miami Heights, Florida",Eastern Time (US & Canada)
6.33E+02,neutral,0.3502,,0,Delta,,thedanband,,0,@JetBlue this feels nice - what we've got going on here. Let's just swap me out with the fool in 5a and we can make it all better.,,2/18/2015 13:07,New York City,Pacific Time (US & Canada)
6.34E+02,neutral,0.3661,,0,Delta,,Gailliag,,0,@JetBlue Thanks for the FB. message telling me I will have to wait between 1-3 days.  I'm waiting.,,2/18/2015 12:09,,Central Time (US & Canada)
6.35E+02,negative,0.6391,Customer Service Issue,0.3503,Delta,,AlwaysTicosGirl,,0,@JetBlue @Cinnabon the two of you should team up to serve cinnabons on the flights!!!! #BonsInTheSky,,2/18/2015 8:06,New York City,Eastern Time (US & Canada)
6.36E+02,negative,0.6154,Customer Service Issue,0.3187,Delta,,ChicDisheveled,,0,"@JetBlue shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight! #jetbluejfk","[32.73130971, -117.20222555]",2/17/2015 20:29,"San Diego, CA",Arizona
6.37E+02,negative,0.6341,Late Flight,0.6341,Delta,,luisauraalvarez,,0,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,,2/17/2015 14:49,❤,Eastern Time (US & Canada)
6.38E+02,neutral,0.6377,,,Delta,,ToriThatMexican,,0,@JetBlue I applied for a job at PDW where could I go for follow up. I'd really love the job #ilovejetblue,"[46.16788404, -122.96673513]",2/17/2015 12:19,pnw,Arizona
6.39E+02,neutral,0.3686,,0,Delta,,Vinny_Espinosa,,0,"@JetBlue unfortunately no, but hoping I can catch one sometime in the near future!",,2/17/2015 9:20,San Francisco,Pacific Time (US & Canada)
6.40E+02,negative,0.7201,Customer Service Issue,0.7201,Delta,,Darshan7Patel,,0,@JetBlue please provide me your direct email for me to explain.,,2/17/2015 8:19,,
6.41E+02,neutral,0.6329,,0,US Airways,,oscarmichv,,0,"@USAirways I forgot my password and I don't know if my username is correct, and i want to use my miles, what i have to do??",,2/24/2015 10:53,Facebook: BÚFALOS F.C.,
6.42E+02,negative,0.6656,Lost Luggage,0.6656,US Airways,,tuneday,,0,@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A,,2/24/2015 9:32,"Philadelphia, PA",
6.43E+02,positive,0.3782,,0,US Airways,,david_drhealey,,0,@USAirways see you on board tomorrow,,2/24/2015 7:15,"Central, New Jersey",Hawaii
6.44E+02,neutral,0.6326,,0,US Airways,,NicoleCarmellaF,,0,@USAirways can i please have someone call me 781 879 4505,,2/24/2015 5:50,,
6.45E+02,neutral,0.3872,,0,US Airways,,Wheres_Papi,,0,@USAirways Thanks for getting back to me. I called that number earlier but no option to leave vm and just rings with busy tone,,2/23/2015 18:55,USA,Eastern Time (US & Canada)
6.46E+02,positive,0.3709,,0,US Airways,,kiasuchick,,0,@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?,,2/23/2015 17:47,"Los Angeles, CA",Pacific Time (US & Canada)
6.47E+02,positive,0.6283,,,US Airways,,joyadventuremom,,0,@USAirways I'll check it out when I get to the airport. Thanks.,,2/23/2015 14:03,,
6.48E+02,positive,0.3503,,0,US Airways,,KateDeLeal,,0,@USAirways owes Tammy from the Winston-Salem call center for keeping me as a customer!,,2/23/2015 13:17,,
6.49E+02,neutral,0.6187,,0,US Airways,,thomashoward88,,0,"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.",,2/23/2015 11:49,,
6.50E+02,negative,0.967,Can't Tell,0.8042,US Airways,negative,mydulcebella,Can't Tell,1,@USAirways / @AmericanAir don't forget without your customers you would be out of business! #epicfail #usairwaysfail,,2/23/2015 9:12,Pennsylvania,Eastern Time (US & Canada)
6.51E+02,negative,0.6146,Flight Booking Problems,0.3125,US Airways,,cookyvonne,,0,@USAirways what's going on with your website &amp; mobile app??? Help!!!,,2/23/2015 8:44,,
6.52E+02,negative,0.716,Flight Booking Problems,0.3609,US Airways,,MeeestarCoke,,0,@USAirways @AmericanAir ok the app doesn't seem to be working. just use the mobile site... http://t.co/4kLfywwMq1,,2/23/2015 7:37,BK,
6.53E+02,neutral,0.7006,,0,US Airways,,LaurenCarrot,,0,"@USAirways I'm referring to email like this.  Just tell people when they GET the upgrade. Otherwise, we know already. http://t.co/N8UvCLMADA","[33.6424884, -84.4325976]",2/23/2015 5:20,Your Dreams,
6.54E+02,negative,0.7009,Customer Service Issue,0.7009,US Airways,,TravelingProf,,0,@USAirways How many agents do you have working to handle the thousands of calls?,,2/23/2015 1:00,"Great Barrington, MA",Eastern Time (US & Canada)
6.55E+02,negative,0.6653,Cancelled Flight,0.3451,US Airways,,dave_cavan,,0,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...,"[43.19830037, -70.87348793]",2/22/2015 14:23,"Livonia, MI",
6.56E+02,neutral,0.6402,,0,US Airways,,helmsdanielle10,,0,@USAirways Look into better service.,,2/22/2015 10:36,,
6.57E+02,neutral,0.6677,,0,US Airways,,maylarosa15,,0,@USAirways My hubby has a 5hr layover in DFW fm the cxl'd flt. Pls help get him home sooner if you can! Any room on S/by 2 BWI or PHL today?,,2/22/2015 9:18,"Baltimore, MD",
6.58E+02,positive,0.7149,,0,US Airways,,RobinCBNNews,,0,"@USAirways please thank Mellie at CAE, Tammy in baggage claim at CLT 4 #excellent customer service 2day, BUT I have a complaint.",,2/22/2015 7:56,,
6.59E+02,neutral,0.7093,,0,US Airways,,grpriolo,,0,@USAirways 8am flight to mco canld &amp; resch 1:30.If we opt for 8 am depart tom will us air allow cng return day from sat to sun w/o penalty?,,2/22/2015 5:41,,
6.60E+02,negative,0.6331,Cancelled Flight,0.3465,US Airways,,dailylaurel,,0,@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam #SnowStorm,,2/21/2015 20:25,Bruxelle-Paris-Marseille-(BPM),Athens
6.61E+02,neutral,0.3631,,0,US Airways,,DGHomeChef,,0,@USAirways message me if you want to issue a refund so someone else can use my seats tomorrow AM #flightCancelled Flighted #custservicehasnonumber,,2/21/2015 16:10,New York,Eastern Time (US & Canada)
6.62E+02,negative,0.696,Cancelled Flight,0.696,US Airways,,ERHinman,,0,"@USAirways if my flight's been Cancelled Flightled, and I can't reach anyone over the phone or ticketing agents, safe to assume I wasn't rebooked?",,2/21/2015 11:31,"Washington, DC",Eastern Time (US & Canada)
6.63E+02,neutral,0.3664,,0,US Airways,,SweetingR,,0,"@USAirways ah, and I was only given one shuttle voucher, so if I do ever get back to the airport you'll be getting the bill",,2/20/2015 20:54,"Asheville, NC",Eastern Time (US & Canada)
6.64E+02,neutral,0.3616,,0,US Airways,,lesliegudel,,0,@USAirways Nice try.  Doesn't apply to Philly.,,2/20/2015 9:33,"Berwyn, PA",Quito
6.65E+02,neutral,0.6415,,0,US Airways,,jmspool,,0,@USAirways Thank you. But I don’t understand. What will you do with my feedback?,,2/20/2015 8:03,"42.635976,-71.164046",Eastern Time (US & Canada)
6.66E+02,neutral,0.6401,,,US Airways,,jrfigo,,0,@USAirways I am following you now,,2/19/2015 21:32,,
6.67E+02,negative,0.6315,Late Flight,0.3281,US Airways,,Allisonjones704,,0,@USAirways that's the 1st sorry I received from your company. The least you could do is fly us home early at no extra charge.,,2/19/2015 19:54,,
6.68E+02,neutral,0.3451,,0,US Airways,,RuelBass,,0,@USAirways we got our bags today. Thanks!,,2/19/2015 15:57,"ÜT: 41.233943,-74.3966664",Eastern Time (US & Canada)
6.69E+02,positive,0.3733,,0,US Airways,,nickpasculli,,0,@USAirways lol me too,,2/19/2015 11:56,"Monterey County, CA",Arizona
6.70E+02,positive,0.3796,,0,US Airways,,J_0_Y,,0,@USAirways I just think it's weird to have mileage as 666,"[42.95119138, -87.90117857]",2/19/2015 11:35,"Washington, DC",
6.71E+02,neutral,0.6221,,,US Airways,,dweber15,,0,"@USAirways @AmericanAir no, don't leave me!!!",,2/19/2015 10:05,,Atlantic Time (Canada)
6.72E+02,positive,0.3691,,0,US Airways,,twitabuggin,,0,@USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!,,2/19/2015 9:40,,Eastern Time (US & Canada)
6.73E+02,neutral,0.3655,,0,US Airways,,f0ll0wer99,,0,@USAirways got through on the phone. usair Cancelled Flightled her return flights because she missed a flight on her way out. they took care of it,,2/18/2015 19:50,,Central Time (US & Canada)
6.74E+02,positive,0.7049,,,US Airways,,davegoldfarb,,0,@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far,,2/18/2015 14:13,"Delray Beach, FL",Eastern Time (US & Canada)
6.75E+02,neutral,0.6499,,0,US Airways,,dsearls,,0,"@USAirways Thanks. Suggestion: stop the promo messages after a bit and just run music &amp; a msg that says ""call volume is high."" #vrm",,2/18/2015 14:06,"SBA, BOS, JFK, EWR, SFO, LHR",Pacific Time (US & Canada)
6.76E+02,positive,0.3419,,0,US Airways,,TroyTrudel,,0,@USAirways ok thank you we were told ground delay due to snow.,,2/18/2015 13:52,"ÜT: 42.798909,-71.542817",Central Time (US & Canada)
6.77E+02,neutral,0.6643,,,US Airways,,Hayleyville,,0,@USAirways Looking forward to some friends and family time in Arizona.,,2/18/2015 13:43,DC,Quito
